SEA,COLLECTION_ID,ARTIST_ID,ACNO,WORK_TYPE,SOURCE,TITLE,SEARCH_NAME,FOREIGN_TITLE,FOREIGN_SEARCH_NAME,TITLE_PRE1997,LIST_TITLE,DATE_RANGE_TEXT,CREATE_YEAR_EARLY,CREATE_YEAR_SEQ,CREATE_YEAR_LATE,INSCRIPTION,OBJECT_TYPE,PARTS_COUNT,MEDIUM_LONG,SIGNED,ACQ_TEXT,ACQ_METHOD,ACQ_YEAR,BOARD_MONTH_YEAR,TG_STATUS,USUAL_LOC,FINBERG_NUMBER,FINBERG_ORDER,BOX_NUMBER,BOOK_NUMBER,PAGE_NUMBER,MOUNT,BLANK,ACQ_DATE,DIMENSIONS,DATE_CREATED,CREATED_BY,DISPLAY_STATUS,RAWLINSON_NUMBER,BY_APPOINTMENT,WILTON_NUMBER,BUTLINJOLL_NUMBER,COLLABORATION_COUNT,RELATED_COUNT,LOCATION_HISTORY,DISPLAY_ORDER,EDITION,ACCESSION_ISO_DATE,EXTENDED_MEDIUM,EXTENDED_CREDIT_LINE,DESCRIPTION,GROUP_TITLE,ARTIST_ID_1,ARTIST_MDA,ARTIST_FC,TITLE_1,FIRSTNAME,SURNAME,POST_SURNAME,SEARCH_NAME_1,START_LETTER,DATE_TEXT,YEAR_BIRTH_EARLY,YEAR_BIRTH_SEQ,YEAR_BIRTH_LATE,YEAR_DEATH_EARLY,YEAR_DEATH_SEQ,YEAR_DEATH_LATE,BRIT_FOR,CHAPTER,TG,ARCHIVE_AMOUNT,DATE_CREATED_1,CREATED_BY_1,ALPHASORT,GENDER,BIRTH_PLACE_ID,DEATH_PLACE_ID,SUBJECT_ID,DATA_RESOURCE_ID,INFO_TYPE_ID,INFO_TYPE,STATUS,DATE_CREATED_2,PUBLICATION_DATE,TEXT_DATA,DATA_TYPE_ID,REF_TABLE_ID,ACTIVEPLACE,BIRTH_COUNTRY,BIRTHPLACE,SUBJECT_INDEX_TERM,COUNTRY_QUERY
True,234385,10794,P81979,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 382 x 255 mm
support: 406 x 303 mm",2016-06-13 13:44:22,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91183,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234387,10794,P81980,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 254 x 382 mm
support: 303 x 407 mm",2016-06-13 13:44:41,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91184,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234388,10794,P82051,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 304 x 406 mm",2016-06-13 13:45:01,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91216,,2017-08-16,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234389,10794,P81981,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 254 x 382 mm
support: 303 x 406 mm",2016-06-13 13:45:20,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91185,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234390,10794,P81982,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,,accessioned work,,,,,,,,,,"image: 382 x 254 mm
support: 406 x 303 mm",2016-06-13 13:45:38,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91186,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234391,10794,P81983,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 305 x 406 mm",2016-06-13 13:45:54,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91187,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234393,10794,P81984,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 304 x 406 mm",2016-06-13 13:46:14,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91188,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234394,10794,P82052,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 254 x 382 mm
support: 304 x 406 mm",2016-06-13 13:46:31,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91217,,2017-08-16,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234395,10794,P81985,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 254 x 382 mm
support: 304 x 406 mm",2016-06-13 13:46:56,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91189,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234396,10794,P81986,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 386 x 254 mm
support: 406 x 303 mm",2016-06-13 13:47:17,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91190,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234397,10794,P81987,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 254 x 382 mm
support: 303 x 406 mm",2016-06-13 13:47:37,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91191,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234398,10794,P81988,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 254 x 382 mm
support: 304 x 406 mm",2016-06-13 13:47:57,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91192,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234399,10794,P81989,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 381 mm
support: 304 x 406 mm",2016-06-13 13:48:17,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91193,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234401,10794,P81990,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,image: 303 x 405 mm,2016-06-13 13:48:38,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91194,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234402,10794,P81991,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 382 x 255 mm
support: 406 x 304 mm",2016-06-13 13:49:00,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91195,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234403,10794,P81992,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 304 x 406 mm",2016-06-13 13:49:23,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91196,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234404,10794,P81993,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 304 x 406 mm",2016-06-13 13:49:42,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91197,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234405,10794,P81994,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 383 mm
support: 304 x 406 mm",2016-06-13 13:50:04,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91198,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234406,10794,P81995,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 304 x 406 mm",2016-06-13 13:50:26,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91199,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234407,10794,P81996,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 303 x 406 mm",2016-06-13 13:50:44,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91200,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234408,10794,P81997,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 386 x 255 mm
support: 404 x 302 mm",2016-06-13 13:51:04,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91201,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234409,10794,P81998,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 304 x 406 mm",2016-06-13 13:51:22,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91202,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234410,10794,P81999,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,image: 303 x 405 mm,2016-06-13 13:51:43,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91203,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234411,10794,P82000,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 254 x 382 mm
support: 304 x 406 mm",2016-06-13 13:52:02,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91204,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
True,234412,10794,P82001,Main Collection,TMS,from The Pleasure Principle,THEPLEASUREPRINCIPLEFROMTHEPLEASUREPRINCIPLE,,,,"<i>from</i> The Pleasure Principle, from The Pleasure Principle",1980-9,1980.0,1980.0,1989.0,,"on paper, print",,"Photograph, dye destruction on paper",,Purchased with funds provided by the Photography Acquisitions Committee 2016,purchased,2017.0,01-2017,accessioned work,,,,,,,,,,"image: 255 x 382 mm
support: 304 x 406 mm",2016-06-13 13:52:21,zz-12                                                                                                                           ,Not on display,,Y,,,1,0,Y,91205,,2017-03-23,"Photograph, dye destruction on paper",Purchased with funds provided by the Photography Acquisitions Committee 2016,,The Pleasure Principle,10794,"Steele-Perkins, Chris",Chris Steele-Perkins,,Chris,Steele-Perkins,,STEELE-PERKINSCHRIS,S,born 1947,1947.0,1947.0,1947.0,,,,British,,Y,,2007-04-05 10:14:06,hb-03                                                                                                                           ,STEELEPERKINS CHRIS 1947 20070405,Male,1000108.0,,,,,,,,,,,,,Myanmar,Myanmar,,
