COLLECTION_ID,ARTIST_ID,ACNO,WORK_TYPE,SOURCE,TITLE,SEARCH_NAME,FOREIGN_TITLE,FOREIGN_SEARCH_NAME,TITLE_PRE1997,LIST_TITLE,DATE_RANGE_TEXT,CREATE_YEAR_EARLY,CREATE_YEAR_SEQ,CREATE_YEAR_LATE,INSCRIPTION,OBJECT_TYPE,PARTS_COUNT,MEDIUM_LONG,SIGNED,ACQ_TEXT,ACQ_METHOD,ACQ_YEAR,BOARD_MONTH_YEAR,TG_STATUS,USUAL_LOC,FINBERG_NUMBER,FINBERG_ORDER,BOX_NUMBER,BOOK_NUMBER,PAGE_NUMBER,MOUNT,BLANK,ACQ_DATE,DIMENSIONS,DATE_CREATED,CREATED_BY,DISPLAY_STATUS,RAWLINSON_NUMBER,BY_APPOINTMENT,WILTON_NUMBER,BUTLINJOLL_NUMBER,COLLABORATION_COUNT,RELATED_COUNT,LOCATION_HISTORY,DISPLAY_ORDER,EDITION,ACCESSION_ISO_DATE,EXTENDED_MEDIUM,EXTENDED_CREDIT_LINE,DESCRIPTION,GROUP_TITLE,ARTIST_ID_1,ARTIST_MDA,ARTIST_FC,TITLE_1,FIRSTNAME,SURNAME,POST_SURNAME,SEARCH_NAME_1,START_LETTER,DATE_TEXT,YEAR_BIRTH_EARLY,YEAR_BIRTH_SEQ,YEAR_BIRTH_LATE,YEAR_DEATH_EARLY,YEAR_DEATH_SEQ,YEAR_DEATH_LATE,BRIT_FOR,CHAPTER,TG,ARCHIVE_AMOUNT,DATE_CREATED_1,CREATED_BY_1,ALPHASORT,GENDER,BIRTH_PLACE_ID,DEATH_PLACE_ID,SUBJECT_ID,Resource_ID,INFO_TYPE_ID,INFO_TYPE,STATUS,DATE_CREATED_2,PUBLICATION_DATE,TEXT_DATA,DATA_TYPE_ID,REF_TABLE_ID
9598,5767,T03760,Main Collection,TMS,Head,HEAD,Tï¿½te,Tï¿½TE,,Head,c.1911-12,1911.0,1911.0,1912.0,,sculpture,,Limestone,signed,Transferred from the Victoria & Albert Museum 1983,transferred,1983.0,,accessioned work,,,,,,,,,,"object: 892 x 140 x 352 mm, 41 kg",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63786,,1983,Limestone,Transferred from the Victoria & Albert Museum 1983,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1192000,2.0,Display caption,C,22-JAN-19,2019-01-22,"
This is one of a series of radically simplified heads with elongated faces and stylised features that Modigliani made between 1911 and 1913. He was inspired by art from countries such as Cambodia, Egypt and Ivory Coast, which he saw in Paris’s ethnography museum. His patron Paul Alexandre recalled how Modigliani worked in this period: ‘When a figure haunted his mind, he would draw feverishly with unbelievable speed… He sculpted the same way. He drew for a long time, then he attacked the block directly.’
",1.0,1.0
9593,5767,N04723,Main Collection,TMS,Portrait of a Girl,PORTRAITOFAGIRL,,,,Portrait of a Girl,c.1917,1917.0,1917.0,1917.0,,painting,,Oil paint on canvas,signed,Bequeathed by C. Frank Stoop 1933,bequeathed,1933.0,,accessioned work,,,,,,,,,,"support: 806 x 597 mm
frame: 992 x 795 x 100 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63874,,1933,Oil paint on canvas,Bequeathed by C. Frank Stoop 1933,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1098663,2.0,Display caption,C,16-OCT-09,,"By the time Modigliani painted this portrait he had developed his distinctive style of representing the figure. This woman’s elongated neck and stylised features embody his personal vision of beauty. It derives from his interest in a wide variety of arts then considered to be ‘primitive’, including African carvings and Cambodian sculptures, as well as the thirteenth-century paintings and sculpture of his native Italy. He was invited by his friend Gino Severini to join the Futurist art movement which celebrated the dynamism of modern life. Modigliani preferred instead to pursue his own artistic development.",1.0,1.0
9597,5767,T03570,Main Collection,TMS,Caryatid with a Vase,CARYATIDWITHAVASE,Cariatide ï¿½ la potiche,CARIATIDEALAPOTICHE,,Caryatid with a Vase,c.1914,1914.0,1914.0,1914.0,,"on paper, unique",,Watercolour on paper,signed,Bequeathed by Mrs A.F. Kessler 1983,bequeathed,1983.0,,accessioned work,,,,,,,,,,"support: 633 x 481 mm
frame: 825 x 689 x 54 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63818,,1983,Watercolour on paper,Bequeathed by Mrs A.F. Kessler 1983,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1076421,2.0,Display caption,C,09-SEP-04,,"Modigliani made more than seventy drawings of caryatids, as preparatory sketches for sculptures. He is said to have conceived of a ‘temple to humanity’ surrounded by hundreds of such caryatids. The drawings include a distinct group in which the figure bears a vase. This detail literally suggests springs and may, more poetically, allude to sources of inspiration. Modigliani used watercolour to emphasise his highly stylised and rhythmic construction of the body, offering a view of female beauty influenced by Indian and Cambodian carvings.
",1.0,1.0
9595,5767,T00149,Main Collection,TMS,Caryatid,CARYATID,Cariatide,CARIATIDE,,Caryatid,c.1913-14,1913.0,1913.0,1914.0,,"on paper, unique",,Graphite on paper,,Purchased 1957,purchased,1957.0,,accessioned work,,,,,,,,,,"support: 549 x 448 mm
frame: 637 x 744 x 21 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63807,,1957,Graphite on paper,Purchased 1957,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1075998,2.0,Display caption,C,08-SEP-04,,"Modigliani made more than seventy drawings of caryatids. Their highly stylised manner shows his absorption in a wide variety of arts then considered to be ‘primitive’, including African and especially Cambodian carvings. The drawings were preparatory sketches for sculptures, and Modigliani is said to have conceived of a ‘temple to humanity’ surrounded by hundreds of such caryatids. However, he appears to have made only one carving directly related to this crouching figure.
",1.0,1.0
9596,5767,T03569,Main Collection,TMS,Madame Zborowska,MADAMEZBOROWSKA,La Zborowska en buste,LAZBOROWSKAENBUSTE,,Madame Zborowska,1918,1918.0,1918.0,1918.0,,painting,,Oil paint on canvas,signed,Bequeathed by Mrs A.F. Kessler 1983,bequeathed,1983.0,,accessioned work,,,,,,,,,,"support: 645 x 460 mm
frame: 829 x 643 x 70 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63903,,1983,Oil paint on canvas,Bequeathed by Mrs A.F. Kessler 1983,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1075594,2.0,Display caption,C,08-SEP-04,,"An extreme elongation of the female form is seen in Modiglianis portrait of Hanka Zborowska,a friend and the wife of his dealer. The style embodies his own vision of beauty, but it derives from his interest in a wide variety of arts then considered to be primitive, including African carvings and Cambodian sculptures, as well as the thirteenth-century paintings and sculpture 
of his native Italy.",1.0,1.0
9597,5767,T03570,Main Collection,TMS,Caryatid with a Vase,CARYATIDWITHAVASE,Cariatide ï¿½ la potiche,CARIATIDEALAPOTICHE,,Caryatid with a Vase,c.1914,1914.0,1914.0,1914.0,,"on paper, unique",,Watercolour on paper,signed,Bequeathed by Mrs A.F. Kessler 1983,bequeathed,1983.0,,accessioned work,,,,,,,,,,"support: 633 x 481 mm
frame: 825 x 689 x 54 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63818,,1983,Watercolour on paper,Bequeathed by Mrs A.F. Kessler 1983,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1062113,2.0,Display caption,H,26-APR-04,,"Modigliani made more than seventy drawings of caryatids, as preparatory sketches for sculptures. He is said to have conceived of a ‘temple to humanity’ surrounded by hundreds of such caryatids. The drawings include a distinct group in which the figure bears a vase. This detail literally suggests springs and may, more poetically, allude to sources of inspiration. Modigliani used watercolour to emphasise his highly stylised and rhythmic construction of the body, offering a view of female beauty influenced by Indian and Cambodian carvings.
",1.0,1.0
9595,5767,T00149,Main Collection,TMS,Caryatid,CARYATID,Cariatide,CARIATIDE,,Caryatid,c.1913-14,1913.0,1913.0,1914.0,,"on paper, unique",,Graphite on paper,,Purchased 1957,purchased,1957.0,,accessioned work,,,,,,,,,,"support: 549 x 448 mm
frame: 637 x 744 x 21 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63807,,1957,Graphite on paper,Purchased 1957,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1058698,2.0,Display caption,H,09-OCT-03,,"Modigliani made more than seventy drawings of caryatids. Their highly stylised manner shows his absorption in a wide variety of arts then considered to be ‘primitive’, including African and especially Cambodian carvings. The drawings were preparatory sketches for sculptures, and Modigliani is said to have conceived of a ‘temple to humanity’ surrounded by hundreds of such caryatids. However, he appears to have made only one carving directly related to this crouching figure.
",1.0,1.0
9595,5767,T00149,Main Collection,TMS,Caryatid,CARYATID,Cariatide,CARIATIDE,,Caryatid,c.1913-14,1913.0,1913.0,1914.0,,"on paper, unique",,Graphite on paper,,Purchased 1957,purchased,1957.0,,accessioned work,,,,,,,,,,"support: 549 x 448 mm
frame: 637 x 744 x 21 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63807,,1957,Graphite on paper,Purchased 1957,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1058691,2.0,Display caption,H,06-OCT-03,,"Modigliani made more than seventy drawings of caryatids. Their highly stylised manner shows his absorption in a wide variety of arts then considered to be ‘primitive’, including African and especially Cambodian carvings. The drawings were preparatory sketches for sculptures, and Modigliani is said to have conceived of a ‘temple to humanity’ surrounded by hundreds of such caryatids. However, he appears to have made only one carving directly related to this crouching figure.
",1.0,1.0
9595,5767,T00149,Main Collection,TMS,Caryatid,CARYATID,Cariatide,CARIATIDE,,Caryatid,c.1913-14,1913.0,1913.0,1914.0,,"on paper, unique",,Graphite on paper,,Purchased 1957,purchased,1957.0,,accessioned work,,,,,,,,,,"support: 549 x 448 mm
frame: 637 x 744 x 21 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63807,,1957,Graphite on paper,Purchased 1957,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1058684,2.0,Display caption,H,02-OCT-03,,"Modigliani made more than seventy drawings of caryatids. Their highly stylised manner shows his absorption in a wide variety of arts then considered to be ‘primitive’, including African and especially Cambodian carvings. The drawings were preparatory sketches for sculptures, and Modigliani is said to have conceived of a ‘temple to humanity’ surrounded by hundreds of such caryatids. However, he appears to have made only one carving directly related to this crouching figure.
",1.0,1.0
9596,5767,T03569,Main Collection,TMS,Madame Zborowska,MADAMEZBOROWSKA,La Zborowska en buste,LAZBOROWSKAENBUSTE,,Madame Zborowska,1918,1918.0,1918.0,1918.0,,painting,,Oil paint on canvas,signed,Bequeathed by Mrs A.F. Kessler 1983,bequeathed,1983.0,,accessioned work,,,,,,,,,,"support: 645 x 460 mm
frame: 829 x 643 x 70 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,63903,,1983,Oil paint on canvas,Bequeathed by Mrs A.F. Kessler 1983,,,5767,"Koretsky, Viktor",Viktor Koretsky,,Viktor,Koretsky,,KORETSKYVIKTOR,K,1909-1998,1909.0,1909.0,1909.0,1998.0,1998.0,1998.0,Foreign,,Y,,14-FEB-03,ad-06,KORETSKY VIKTOR 1909 20030214,Male,7010171.0,,,1055779,2.0,Display caption,H,08-FEB-02,,"An extreme elongation of the female form is seen in Modiglianis portrait of Hanka Zborowska,a friend and the wife of his dealer. The style embodies his own vision of beauty, but it derives from his interest in a wide variety of arts then considered to be primitive, including African carvings and Cambodian sculptures, as well as the thirteenth-century paintings and sculpture 
of his native Italy.",1.0,1.0
76403,2677,T07947,Main Collection,TMS,Sound of the Blue Light,SOUNDOFTHEBLUELIGHT,,,,Sound of the Blue Light,2002,2002.0,2002.0,2002.0,,installation,,"Marble, wood, brass, plastic, paper and audio",,Presented by the Patrons of New Art Special Purchase Fund through the Tate Foundation 2003,presented,2003.0,01-2003,accessioned work,,,,,,,,,,displayed: 1815 x 2700 x 2800 mm,14-JAN-03,ad-06,Not on display,,N,,,1,0,Y,142726,,2003-01-27,"Marble, wood, brass, plastic, paper and audio",Presented by the Patrons of New Art Special Purchase Fund through the Tate Foundation 2003,,,2677,"Federle, Helmut",Helmut Federle,,Helmut,Federle,,FEDERLEHELMUT,F,born 1944,1944.0,1944.0,1944.0,,,,Foreign,FEDERLEH,Y,none,08-FEB-01,Conversion,FEDERLE HELMUT 1944 20010208,Male,7007295.0,,,1088366,10.0,Summary,C,12-APR-06,,"This is a floor-based sculptural installation with sound. Three large slabs of textured black marble form a tapering wedge-shaped cubicle which is closed at the narrower end. The middle slab has a window cut out of it in the form of a square, a triangle and a semi-circle bleeding into each other. A wooden-box speaker stands on the floor at the end of the cubicle. Five further slabs of marble are laid flat on the floor around the cubicle, abutting its edges. They describe a form approximating to a ‘Y’, where the arms enclose the cubicle on either side of its two walls, and the leg is aligned with and extends beyond its closed end. The arms of the ‘Y’, stretching beyond the entry to the cubicle on either side, have rounded ends. A brass pole slots into a hole in the marble at the end of the leg of the ‘Y’. A roughly elliptical shape cut out of chipboard is mounted on this, facing away from the sculpture. Cartridge paper, covered in rough pencil shading before being cut to size, covers both sides of the chipboard. In the centre of the pencil shading a cluster of differently sized, coloured plastic boxes is bolted together on one surface of the elliptical form. It forms an abstract composition of three dimensional coloured rectangles. The sound playing on the speaker is a recording of ‘Over the Rainbow/What a Wonderful World’ by Hawaiian ukulele player and singer Isreal Kamakawiwo’ole (1959-97). The track, which features only the singer’s voice and ukulele, plays for six minutes followed by six minutes of silence, repeated on a ninety minute loop. It is generally known as the soundtrack to the Hollywood film Meet Joe Black
1997, directed by Martin Brest, where it accompanied the opening scene on the American war in Vietnam.

Webb developed his practice during his BA at Goldsmiths College of Art (1994-7). He specialises in sculptural assemblages uniting traditional and modern materials in unexpected combinations and configurations. Mixing abstraction with geometry and synthetic found objects with invented forms, he has created an unique hybrid language of his own. Much of Webb’s work is an attempt to make tangible internalised emotions. Initially expressed in spontaneous drawings, they are then developed into three dimensional objects which frequently bear only tangential relationship to their starting point. He has explained:


The time that is involved between making the drawings and making the work builds a space where I can understand what something could possibly be. It allows a sort of a bleakness and obliqueness. Every single time I’ve made something, I don’t know what I’m looking for, so in a way I’m on exactly the same level as the viewer, except I’m responsible for this thing ... My works are not the sort of thing which two viewers will get the same thing from ... With my stuff, people can appear to share the same conversation, yet find each is talking about something completely different, or at least have a different take on it. Talking about the work, the language and the way that I describe the whole process somehow gets confused. However, the tonality of that language and description is very close to the nature of the way the work is made. So even my language – not really fully being able to express the way that these sculptures are and what they’re about – should be examined. It’s hard for me to separate the two.

(Quoted in Tailsliding, p.41)


The sound elements incorporated in some of Webb’s sculptures provide an empathetic point of entrance for the viewer, who is confronted with an unfamiliar mixture of forms and materials. Sound of the Blue Light
actually evolved from its soundtrack, a live tape recording given to the artist by an American friend because of the singer’s coincidental dedication: ‘this one’s for",1.0,1.0
